"INST_ID","INST_Name","Address","City","State","Zip","Longitude","Latitude","Sector","Size","LandGrant","Carnegie","2020ADM_Rate","2020ENR_Rate","2019ADM_Rate","2019ENR_Rate","2018ADM_Rate","2018ENR_Rate","2017ADM_Rate","2017ENR_Rate","2016ADM_Rate","2016ENR_Rate","2015ADM_Rate","2015ENR_Rate","Head_21_TOTAL","Head_21_UG","Head_21_GR","Head_20_TOTAL","Head_20_UG","Head_20_GR","Head_19_TOTAL","Head_19_UG","Head_19_GR","Head_18_TOTAL","Head_18_UG","Head_18_GR","Head_17_TOTAL","Head_17_UG","Head_17_GR","Head_16_TOTAL","Head_16_UG","Head_16_GR","FTE2020","FTE2019","FTE2018","FTE2017","FTE2016","FTE2015","F2020_Ret","F2019_Ret","F2018_Ret","F2017_Ret","F2016_Ret","F2015_Ret","GR2020","GR2019","GR2018","GR2017","GR2016","GR2015","2020S:F","2019S:F","2018S:F","2017S:F","2016S:F","2015S:F","IN_2122_ON","OUT_2122_ON","IN_2021_ON","OUT_2021_ON","IN_1920_ON","OUT_1920_ON","IN_1819_ON","OUT_1819_ON","IN_1718_ON","OUT_1718_ON","IN_1617_ON","OUT_1617_ON","IN_1516_ON","OUT_1516_ON","UG_TOTAL_1920","UG_AID_PERC_1920","UG_PELL_PERC_1920","UG_TOTAL_1819","UG_AID_PERC_1819","UG_PELL_PERC_1819","UG_TOTAL_1718","UG_AID_PERC_1718","UG_PELL_PERC_1718","UG_TOTAL_1617","UG_AID_PERC_1617","UG_PELL_PERC_1617","UG_TOTAL_1516","UG_AID_PERC_1516","UG_PELL_PERC_1516","UG_TOTAL_1415","UG_AID_PERC_1415","UG_PELL_PERC_1415","FY20_Endow","FY19_Endow","FY18_Endow","FY17_Endow","FY16_Endow","FY15_Endow"
138275,"Warner University","13895 Hwy 27","Lake Wales","FL","33859-8797",-81.599972,27.825751,"Private","Under 1,000","No","Master's Colleges & Universities: Small Programs",0.541206457094308,0.353218210361067,0.410714285714286,0.372173913043478,0.353936718175129,0.424116424116424,0.414808917197452,0.502879078694818,0.435897435897436,0.535294117647059,0.512,0.3616,1085,900,185,1192,967,225,1270,1011,259,1389,1123,266,1324,1082,242,1362,1164,198,843,970,1007,1083,1020,1057,209,197,253,178,204,174,27,36,33,36,35,40,14,14,13,13,11,17,40744,40744,37600,37600,34710,34710,33568,33568,34064,34064,33316,33316,31878,31878,870,96,61,910,97,63,1002,98,66,947,97,66,1055,98,62,1035,99,69,6657314,6657201,6238128,6158630,6815617,6277675
199865,"Warren Wilson College","701 Warren Wilson Rd","Swannanoa","NC","28778-2099",-82.442619,35.610328,"Private","Under 1,000","No","Baccalaureate Colleges: Arts & Sciences Focus",0.848389630793401,0.17962962962963,0.84602510460251,0.2324431256182,0.855873642645607,0.289504036908881,0.793619142572283,0.183417085427136,0.819620253164557,0.238095238095238,0.838071693448702,0.241038318912237,838,739,99,845,748,97,805,699,106,736,644,92,785,695,90,907,819,88,694,779,728,661,712,805,235,251,146,185,195,234,52,54,51,52,51,51,9,11,10,9,9,9,54080,54080,53980,53980,52504,52504,51100,51100,49744,49744,49060,49060,47260,47260,706,99,40,657,96,41,605,94,36,650,96,38,753,94,41,824,91,40,51010965,51720334,52616953,53133452,52101920,54899308
162210,"Washington Adventist University","7600 Flower Ave","Takoma Park","MD","20912",-77.000608,38.986349,"Private","Under 1,000","No","Master's Colleges & Universities: Small Programs",0.939514129895885,0.0469656992084433,0.587677725118483,0.0860215053763441,0.519425399934704,0.11125078566939,0.613941018766756,0.237991266375546,0.333667334669339,0.118618618618619,0.330909090909091,0.104,1129,982,147,1323,1157,166,1820,1628,192,1783,1537,246,1700,1486,214,1706,1485,221,768,891,936,851,900,852,128,170,103,77,141,114,37,37,38,36,40,36,11,8,10,9,9,7,37498,37498,37330,37330,36716,36716,35570,35570,34630,34630,34630,34630,33740,33740,945,76,46,960,84,50,873,71,46,911,71,45,877,70,42,876,88,52,2052309,2257034,3411386,3062635,2699579,3099969
234207,"Washington and Lee University","204 West Washington Street","Lexington","VA","24450-2116",-79.443018,37.788939,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.245098039215686,0.37469387755102,0.185658789252185,0.402789886660854,0.211614005123826,0.382566585956416,0.219981668194317,0.3925,0.235836110566556,0.387364921030756,0.238794867026223,0.0844336990887112,2196,1833,363,2269,1865,404,2243,1848,395,2227,1834,393,2185,1855,330,2185,1867,318,2182,2255,2221,2218,2156,2170,462,474,471,466,454,471,95,92,92,91,88,90,8,8,8,8,8,8,80300,80300,77600,77600,73900,73900,70500,70500,65950,65950,63500,63500,61235,61235,1860,61,10,1829,61,11,1827,59,10,1830,57,9,1854,57,9,1890,59,10,1630163000,1676308000,1603114000,1547135000,1472485000,1471274000
236939,"Washington State University","French Administration Building","Pullman","WA","99164-5910",-117.158168,46.730448,"Public","20,000 and above","Yes","Doctoral Universities: Very High Research Activity
",0.79946221341636,0.247300407151708,0.758001306335728,0.296177755893396,0.77192289114302,0.293759599522157,0.730644803899845,0.279735549220598,0.720449554321147,0.270575578267886,0.796418091672569,0.239148031974097,34825,28255,6570,35394,28930,6464,35149,28966,6183,34356,28198,6158,33974,27917,6057,33328,27313,6015,27983,28770,28552,27704,27129,26806,4716,5048,4523,4449,4625,4357,59,62,67,64,67,65,16,16,15,15,15,15,28767,44083,28520,43463,27991,42569,27484,41720,27249,41675,26899,41531,27825,41425,26062,69,29,26098,67,31,25277,68,32,24904,65,31,24470,65,35,23867,61,34,1083966272,1068763239,1024300681,975177010,907827865,885900496
179867,"Washington University in St Louis","One Brookings Drive","Saint Louis","MO","63130-4899",-90.310604,38.647929,"Private","10,000 - 19,999","No","Doctoral Universities: Very High Research Activity
",0.160184621990053,0.402948402948403,0.138519625580115,0.491766042021579,0.150319284802043,0.381690739167375,0.159636280077471,0.365617931318116,0.165325204644313,0.367930391547545,0.167401483304282,0.0591612837075772,17889,8654,9235,17893,8909,8984,17794,8774,9020,16962,8642,8320,16703,8533,8170,16292,8440,7852,14068,14767,14574,14040,13764,13445,1730,1785,1771,1766,1721,1727,95,94,94,92,95,94,7,7,7,8,8,8,81620,81620,79586,79586,76910,76910,74361,74361,71975,71975,69754,69754,67751,67751,7822,45,13,7751,45,13,7675,47,12,7555,48,10,7504,48,8,7401,49,7,8489294000,8130483000,7687392000,7214958000,6526726000,6889230000
229780,"Wayland Baptist University","1900 W. 7th Street","Plainview","TX","79072",-101.730042,34.187677,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.814444444444444,0.406548431105048,0.974803149606299,0.402261712439418,0.980392156862745,0.484615384615385,0.987596899224806,0.466248037676609,0.9984375,0.535211267605634,0.987084870848708,0.579335793357934,5055,3721,1334,5846,4270,1576,6603,4877,1726,7158,5225,1933,7637,5603,2034,7786,5633,2153,2828,2164,2373,2540,2680,2723,218,280,271,316,267,282,24,20,24,33,32,33,9,6,8,10,10,10,35670,35670,35328,35328,36256,36256,33318,33318,31062,31062,28262,28262,25366,25366,3012,55,38,3356,53,38,3543,50,37,3788,51,37,3821,50,36,3980,51,35,88726767,91146231,85015689,82782720,82460455,84921601
172644,"Wayne State University","42 W. Warren Ave.","Detroit","MI","48202",-83.068998,42.358994,"Public","20,000 and above","No","Doctoral Universities: Very High Research Activity
",0.690107061370152,0.264496439471007,0.731420208704505,0.258199217050892,0.711474398519432,0.263418017861788,0.674059095949384,0.256725372556609,0.814567745425043,0.286409915891988,0.798681186931761,0.255969627335398,30038,19875,10163,30841,20110,10731,31759,20384,11375,32218,20364,11854,32411,20314,12097,32519,20795,11724,21683,21787,21934,21674,21708,21496,2873,2957,2567,2398,2320,2101,47,47,39,35,34,32,15,14,14,14,14,16,30495,46465,29525,44895,27486,42856,27157,42051,26289,40763,25357,39308,24904,38344,17642,78,43,17573,76,44,17297,73,44,17220,72,44,17587,71,45,18347,70,46,425416000,405258000,396836000,366732000,325394000,292311760
216694,"Waynesburg University","51 W College St","Waynesburg","PA","15370-1257",-80.186205,39.899871,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.899621212121212,0.230877192982456,0.92511013215859,0.241496598639456,0.914465408805031,0.224209078404402,0.953358208955224,0.260926288323549,0.937077131258457,0.289530685920578,0.856135401974612,0.251057827926657,1724,1319,405,1794,1352,442,1884,1361,523,1903,1433,470,1980,1485,495,2093,1500,593,1420,1460,1484,1538,1581,1607,355,325,400,401,356,335,66,66,60,62,59,56,11,12,13,13,12,12,41360,41360,39880,39880,38500,38500,37000,37000,36000,36000,34800,34800,33700,33700,1312,96,32,1330,96,36,1376,95,35,1407,94,34,1430,99,35,1489,93,34,43365924,46292869,49030728,48650891,44234015,55602806
138293,"Webber International University","1201 N Scenic Hwy","Babson Park","FL","33827-0096",-81.532315,27.838778,"Private","Under 1,000","No","Baccalaureate Colleges: Diverse Fields",0.377818403412553,0.230645161290323,0.422485207100592,0.284313725490196,0.401174168297456,0.45609756097561,0.492256637168142,0.38876404494382,0.497183098591549,0.501416430594901,0.52638700947226,0.246278755074425,1107,1024,83,797,718,79,751,663,88,741,668,73,786,725,61,807,747,60,767,718,671,653,688,704,194,187,173,177,181,149,26,30,28,31,28,26,25,24,23,22,24,24,47050,47050,44586,44586,43636,43636,41394,41394,40296,40296,40296,40296,39476,39476,654,99,56,617,96,49,626,96,49,662,94,47,681,96,47,694,94,43,6070744,5726359,5572050,5399123,4949811,5085639
179894,"Webster University","470 E Lockwood Ave.","Saint Louis","MO","63119-3194",-90.345151,38.588875,"Private","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.531196139262323,0.265412070084361,0.568798895536125,0.33252427184466,0.561410159211524,0.345037137069548,0.535561877667141,0.341301460823373,0.465779467680608,0.361632653061224,0.561183550651956,0.210130391173521,10247,2865,7382,12520,3201,9319,14581,3522,11059,16442,3624,12818,18213,3732,14481,19802,3853,15949,5254,6179,6883,7517,8162,8894,387,479,511,433,412,457,59,64,59,62,64,59,12,12,12,12,13,13,46632,46632,46632,46632,46632,46632,45762,45762,44962,44962,44054,44054,43000,43000,2832,76,30,3058,76,33,3074,75,33,3138,75,33,3260,75,35,3459,79,36,129755321,129166795,136792269,132311188,123323324,129881837
168227,"Wentworth Institute of Technology","550 Huntington Ave","Boston","MA","02115",-71.094983,42.336632,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Small Programs",0.935368684163542,0.184768085512502,0.811397118342237,0.18854748603352,0.760393873085339,0.186870503597122,0.918664938431627,0.170546737213404,0.705796717840127,0.180198762422651,0.666666666666667,0.138351254480287,5319,5129,190,5456,5290,166,5437,5250,187,4763,4544,219,4778,4543,235,4731,4459,272,4108,4158,4205,4171,4205,4220,945,1017,966,960,963,1063,66,67,65,66,63,61,16,18,18,17,18,15,58320,58320,56186,56186,54746,54746,53390,53390,54071,54071,52504,52504,51190,51190,4303,84,23,4339,84,23,4265,86,24,4264,87,23,4299,87,25,4329,86,26,116512860,116142475,112633959,94092355,84112837,89739718
141325,"Wesleyan College","4760 Forsyth Road","Macon","GA","31210-4462",-83.715417,32.876037,"Private","Under 1,000","No","Baccalaureate Colleges: Diverse Fields",0.598073555166375,0.203513909224012,0.438263229308005,0.414860681114551,0.478651685393258,0.370892018779343,0.466019417475728,0.513888888888889,0.376484560570071,0.32807570977918,0.41627358490566,0.140330188679245,981,923,58,990,922,68,959,901,58,812,738,74,848,775,73,855,780,75,630,628,618,498,584,617,133,155,72,103,119,106,52,56,59,59,48,64,8,8,8,7,8,8,39566,39566,38055,38055,36030,36030,34860,34860,33940,33940,33040,33040,33310,33310,754,82,36,729,82,36,564,79,42,630,80,41,660,74,36,661,73,36,53357692,56525432,59959209,61484558,58612096,61123384
130697,"Wesleyan University","45 Wyllys Avenue","Middletown","CT","06459",-72.657146,41.554665,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.208993033565548,0.272727272727273,0.164806996381182,0.352698993595608,0.174563198488903,0.362037871956718,0.162864077669903,0.378042722305017,0.178487592219987,0.363550962893377,0.221950722867033,0.0770718794542863,3361,3116,245,3599,3295,304,3524,3261,263,3498,3211,287,3403,3123,280,3412,3091,321,3002,3128,3116,3112,3122,3039,771,802,761,774,757,750,89,90,91,94,93,92,8,8,8,8,8,8,82245,82245,78735,78735,75723,75723,72669,72669,69935,69935,67527,67527,65443,65443,3018,42,16,3009,43,18,2976,43,18,2971,43,17,2897,43,18,2928,44,18,1130907000,1080015000,1065219000,967177000,802204000,838774000
216764,"West Chester University of Pennsylvania","University Avenue and High Street","West Chester","PA","19383",-75.59812,39.953398,"Public","10,000 - 19,999","No","Doctoral Universities: High Research Activity
",0.862512294506112,0.227742933941517,0.753200238774292,0.252817893624516,0.744375937343776,0.311058876203268,0.685008289255546,0.303100149821367,0.644795303078388,0.301956441491325,0.586818757921419,0.18979721166033,19767,16031,3736,19680,15885,3795,19646,15952,3694,19515,15898,3617,19348,15851,3497,19008,15787,3221,15467,15453,15389,15252,14971,14765,2860,2771,2620,2441,2381,2344,75,73,70,71,67,69,20,19,19,19,19,19,28419,40243,28169,39993,27315,39139,27074,38898,26773,38253,26300,37392,25962,36780,14614,57,25,14567,47,26,14451,43,26,14397,44,25,14212,42,25,13844,43,25,48570670,47239609,41124238,38401170,33526212,33224041
237932,"West Liberty University","208 University Drive","West Liberty","WV","26074",-80.602256,40.164417,"Public","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.684437264404954,0.327301337529504,0.706396938217605,0.359907120743034,0.693591814754981,0.364906832298137,0.717640633533588,0.376712328767123,0.717012914093206,0.341425215348473,0.721040189125296,0.241725768321513,3070,2535,535,2966,2471,495,2769,2382,387,2702,2338,364,2541,2253,288,2558,2342,216,2133,2175,2201,2188,2083,2097,464,464,492,434,404,466,47,48,42,48,40,41,11,13,13,15,13,13,24104,32053,23665,31605,23284,31224,23302,31242,22355,29995,22130,29486,21407,28817,2188,69,37,2250,69,39,2138,72,40,2117,70,38,2165,71,39,2548,68,39,16434104,15156591,13080711,12650861,10443696,10834548
229814,"West Texas A & M University","2501 4th Ave","Canyon","TX","79016-0001",-101.914736,34.982789,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.582532051282051,0.431224209078404,0.68945766959012,0.346573208722741,0.648793071678644,0.342232320363533,0.613636363636364,0.331734612310152,0.599707934447509,0.361201298701299,0.6688860896167,0.256433327334893,11481,8111,3370,11678,8271,3407,11875,8462,3413,11753,8377,3376,11757,8447,3310,11386,8330,3056,7685,7633,7609,7698,7655,7565,1216,1170,1228,1304,1382,1323,44,41,44,40,41,40,15,18,20,20,21,21,24206,26212,21806,23253,21485,22891,21285,22654,21196,22467,21049,22295,20079,20867,7355,77,64,7376,66,38,7394,66,37,7389,64,35,7278,56,36,7133,61,39,92338237,91140754,88712511,80419798,74510681,73403068
237899,"West Virginia State University","Rte 25","Institute","WV","25112-1000",-81.765034,38.380541,"Public","1,000 - 4,999","Yes","Master's Colleges & Universities: Small Programs",0.88500772797527,0.0984980789381767,0.953612845673506,0.130495790458372,0.943866943866944,0.180066079295154,0.975801382778127,0.126892109500805,0.962738301559792,0.126912691269127,0.940931202223766,0.253648366921473,5025,4380,645,5808,5282,526,4745,4573,172,4617,4437,180,4175,4029,146,4040,3852,188,2395,2634,2497,2654,2508,2404,269,326,385,410,356,397,29,26,29,28,22,27,12,11,19,13,14,17,25090,30778,25090,30778,24981,34435,24585,34039,23228,32232,22019,30595,21284,30194,4009,36,21,3568,43,26,3755,44,28,3474,42,30,3165,48,35,2835,68,44,9024889,14342659,7072900,6967135,7064775,5072657
238032,"West Virginia University","PO Box 6201","Morgantown","WV","26506",-79.954391,39.634371,"Public","20,000 and above","Yes","Doctoral Universities: Very High Research Activity
",0.838912616876371,0.309184726522188,0.842764531370179,0.322620599739244,0.816084553892376,0.311090658076392,0.718995824026415,0.352873640845546,0.761248724371463,0.312229602096155,0.85807334071517,0.311470070995897,29152,22237,6915,30045,23061,6984,30438,23427,7011,31994,24660,7334,31900,24183,7717,32188,24343,7845,24219,24815,25004,26407,26414,26554,4940,4714,5214,5108,4769,4850,59,57,57,57,57,57,21,20,18,20,19,20,24124,40468,24124,40468,23738,40082,23294,39388,22472,37712,21730,36226,20804,34604,21086,71,23,21155,70,24,22504,69,24,22350,67,25,22498,65,25,22563,64,26,709042975,712105293,671533630,574145649,578710723,587790715
237969,"West Virginia Wesleyan College","59 College Ave","Buckhannon","WV","26201-2994",-80.218969,38.990661,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Diverse Fields",0.657195233730522,0.180613668061367,0.641451683428072,0.222222222222222,0.701713756368689,0.213201320132013,0.706426056338028,0.22803738317757,0.772832369942197,0.289454001495886,0.772166105499439,0.219977553310887,1127,1031,96,1253,1149,104,1366,1213,153,1483,1341,142,1613,1410,203,1625,1434,191,1057,1211,1277,1425,1517,1494,326,322,366,387,392,415,49,50,50,50,58,60,12,14,13,13,13,13,47731,47731,46893,46893,47307,47307,46561,46561,45253,45253,44065,44065,42923,42923,1131,100,36,1180,99,36,1320,98,34,1396,97,32,1389,98,33,1390,99,35,65132245,51917721,50310418,47365380,42384986,44753388
200004,"Western Carolina University","Highway 107","Cullowhee","NC","28723-9646",-83.186258,35.308979,"Public","10,000 - 19,999","No","Doctoral/Professional Universities
",0.484836392657622,0.250068587105624,0.687095614665708,0.275568924928067,0.39660876757651,0.286496350364964,0.388427621061317,0.265268189060011,0.406897305569219,0.258428475486904,0.402678117407763,0.0926041019266625,13820,11737,2083,13783,11696,2087,13342,11303,2039,12501,10449,2052,12280,10260,2020,11795,9890,1905,10651,10685,10257,9670,9431,8977,2084,2189,1980,1913,1624,1745,62,59,57,57,58,51,17,17,17,17,17,16,19018,23018,18874,22874,18740,22740,17705,21705,21452,31845,20920,31313,20014,30407,10469,68,36,10027,65,38,9406,68,39,9171,68,38,8821,67,38,8787,65,39,90606569,86509244,82013023,70603426,64535614,67235412
128391,"Western Colorado University","1 Western Way","Gunnison","CO","81231",-106.919132,38.549936,"Public","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.884952380952381,0.180800688764529,0.841453674121406,0.21547223540579,0.889113924050633,0.289863325740319,0.859774820880246,0.266071428571429,0.918758557736194,0.232985593641331,0.97608828939301,0.28632740649908,4629,3938,691,4527,3905,622,4196,3571,625,3844,3271,573,4023,3343,680,3821,3268,553,2451,2633,2497,2382,2490,2335,450,501,446,464,464,448,48,41,45,43,36,42,18,18,14,18,19,16,25102,36886,24925,36709,24955,36427,24073,35545,23672,35144,22702,34006,21713,32717,3073,52,17,2606,71,21,2431,71,23,2498,66,23,2414,65,24,2341,65,25,9009436,18446074,17477389,15418623,14979231,14395112
130776,"Western Connecticut State University","181 White Street","Danbury","CT","06810-6826",-73.444264,41.400365,"Public","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.80715935334873,0.187887458273724,0.757980697847068,0.20690499510284,0.792372093023256,0.211082413712139,0.708340680655969,0.20587503111775,0.668307804522247,0.229195088676671,0.57287488061127,0.129894937917861,6001,5223,778,6463,5657,806,6535,5808,727,6675,5994,681,6853,6179,674,7094,6423,671,4431,4718,4747,4763,4792,4914,823,881,810,824,665,774,49,44,46,49,42,45,12,12,13,13,13,14,29207,42611,29207,42611,28346,41306,27481,39989,27947,40636,25439,38300,24792,37062,4982,58,34,5028,58,34,5082,52,35,5181,55,36,5298,52,34,5442,58,34,21357642,21673513,19135115,19810624,18281789,18420972
149772,"Western Illinois University","1 University Circle","Macomb","IL","61455",-90.686899,40.468086,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.669604103643299,0.208996267923787,0.566557107641742,0.216340343243897,0.587804611517867,0.173638222717977,0.599672366130849,0.205907461157589,0.594544205671671,0.25202178577323,0.600717109497104,0.141123471545463,8860,6704,2156,8872,6853,2019,9879,7680,2199,10905,8599,2306,11951,9656,2295,12738,10355,2383,6385,6545,7435,8325,9132,9793,884,923,1191,1465,1508,1577,46,50,53,53,54,56,13,13,13,14,15,14,27400,27400,26544,26544,26548,26548,25997,25997,25835,25835,25045,29316,25406,29808,5958,90,48,6754,84,49,7599,81,49,8543,82,48,9141,77,47,9645,75,46,63570086,60671022,55788192,49296607,41388177,43048604
157951,"Western Kentucky University","1906 College Heights Blvd","Bowling Green","KY","42101-1000",-86.456828,36.985035,"Public","10,000 - 19,999","No","Doctoral/Professional Universities
",0.977490086307441,0.371912659587161,0.972589448150394,0.338446190298042,0.972108108108108,0.326290035587189,0.954508363933089,0.332977131865783,0.940163004229857,0.350268846702513,0.926984481411187,0.348442558892486,20304,17490,2814,21535,18550,2985,23228,20024,3204,24560,21084,3476,25038,21431,3607,24381,20547,3834,14512,14780,15675,16332,16557,16482,2439,2692,2811,2878,2715,2805,53,51,52,50,50,50,19,18,18,18,18,18,24815,40823,23932,39626,22269,37963,21840,37608,21496,36806,20522,35402,19721,34371,15895,81,29,17030,78,29,17656,78,31,17595,68,31,17310,70,33,17452,74,35,16289113,15592110,16238202,15376469,14504139,15842846
172699,"Western Michigan University","1903 W Michigan Ave","Kalamazoo","MI","49008-5200",-85.613759,42.282194,"Public","10,000 - 19,999","No","Doctoral Universities: High Research Activity
",0.849415028343987,0.185516506922258,0.798564809583004,0.206537890044577,0.811037475807871,0.218598597150915,0.823178854378462,0.27067541095307,0.82311026224932,0.261490406068719,0.823789126853377,0.196902800658979,22035,17317,4718,22996,18069,4927,25010,19216,5794,25645,19611,6034,26096,19990,6106,26525,20265,6260,16378,17772,18509,18715,18879,19196,2893,2990,3139,2891,2953,2970,53,51,53,54,54,55,18,16,16,17,17,17,27947,31281,27071,30095,27071,30095,26009,28899,25139,27895,24368,39726,23548,38232,17051,57,30,17760,57,32,17936,56,34,18313,57,33,18567,60,38,18889,65,38,401074269,407418866,408264116,386620993,345457636,330052478
168254,"Western New England University","1215 Wilbraham Rd","Springfield","MA","01119-2684",-72.520466,42.115017,"Private","1,000 - 4,999","No","Doctoral/Professional Universities
",0.894306335204491,0.123923959827834,0.851792480326435,0.118220701454234,0.853669866831836,0.136223471793942,0.807072987208427,0.143576356516875,0.79606188466948,0.141931684334511,0.809408732076688,0.115836958272918,3951,2702,1249,4005,2790,1215,4048,2821,1227,4130,2870,1260,4201,2785,1416,4362,2857,1505,3247,3360,3379,3350,3341,3404,690,750,767,722,719,755,60,59,61,55,59,60,12,13,13,12,12,12,57870,57870,56522,56522,55389,55389,53759,53759,52547,52547,51388,51388,50224,50224,2698,91,24,2751,92,27,2736,90,27,2724,88,26,2733,90,27,2722,92,30,67272214,66939922,67027092,72995034,63098649,66201691
210429,"Western Oregon University","345 Monmouth Ave N","Monmouth","OR","97361-1394",-123.238309,44.852235,"Public","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.791362871564778,0.255846917080085,0.845878136200717,0.303929121725732,0.844736019993752,0.302144970414201,0.805914343983685,0.306621678616617,0.877628403998621,0.316575019638649,0.877667568379922,0.283739104298167,5441,4502,939,5876,4808,1068,5770,5068,702,6079,5370,709,6238,5442,796,9006,7376,1630,4035,4348,4567,4752,4761,4787,751,781,711,860,911,834,40,44,39,44,47,44,13,13,14,15,14,14,24732,44172,24270,43080,23853,41763,24315,40539,23109,39564,23415,37575,23339,36698,4343,71,38,4576,62,39,4705,56,40,4834,66,44,4362,82,49,4992,55,46,19596501,17661273,15608168,14187785,13122827,13567481
237011,"Western Washington University","516 High Street","Bellingham","WA","98225-9008",-122.485734,48.737812,"Public","10,000 - 19,999","No","Master's Colleges & Universities: Larger Programs",0.935120853312457,0.26098786102972,0.903833349186721,0.327930961902757,0.876573175116864,0.322736129627731,0.847918890074707,0.326620516047829,0.831162658047343,0.330321399977125,0.823819591261452,0.28279472465519,16881,15665,1216,17883,16791,1092,17966,16762,1204,17782,16553,1229,17475,16246,1229,17291,16084,1207,14109,15198,15216,15053,14739,14529,3078,3117,3072,2859,2783,2763,68,69,69,71,72,69,18,19,18,18,19,18,26634,43861,25805,42563,25005,41352,24077,39491,23555,38067,22654,36598,23236,35588,15240,57,23,15170,51,25,14968,51,26,14592,47,25,14402,48,26,14152,48,26,90008289,91077886,85226097,79079302,70852541,72233008
168263,"Westfield State University","577 Western Ave","Westfield","MA","01086-1630",-72.796503,42.132698,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.924425784144233,0.223350253807107,0.871604938271605,0.268606747360288,0.860529986052999,0.270934629929768,0.852545081031728,0.270682730923695,0.779185138273169,0.28935247900298,0.796108949416342,0.25136186770428,6391,5239,1152,7104,5911,1193,7421,6187,1234,7598,6407,1191,8017,6487,1530,10430,6536,3894,4681,5070,5364,5523,5653,5711,1039,997,1009,1065,1292,1219,63,65,66,63,63,59,15,15,16,16,17,17,26978,33058,26020,32100,26044,32124,25120,31200,24076,30156,23111,29191,22361,28441,5069,53,32,5382,53,32,5584,55,33,5633,55,31,5636,56,28,5590,56,28,7761884,10342524,9274245,7142445,6192514,6398482
216807,"Westminster College","319 South Market  Street","New Wilmington","PA","16172",-80.331017,41.119272,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.765112891478514,0.139933365064255,0.665311102074014,0.171149144254279,0.664231152441049,0.174,0.724773834377175,0.157465194431109,0.738749046529367,0.188951987609706,0.727711901624945,0.131313131313131,1337,1235,102,1317,1225,92,1366,1264,102,1329,1230,99,1442,1289,153,1430,1229,201,1158,1165,1208,1209,1195,1198,279,348,332,371,299,278,73,70,71,70,74,76,11,11,11,11,11,10,52150,52150,51475,51475,51000,51000,50186,50186,49546,49546,48150,48150,46725,46725,1165,96,32,1198,98,34,1191,98,34,1167,98,34,1113,99,31,1159,97,32,110649651,117044392,123411062,117825639,110130519,115512620
230807,"Westminster College","1840 South 1300 East","Salt Lake City","UT","84105",-111.855757,40.730779,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.874544508068714,0.107142857142857,0.918367346938776,0.184967320261438,0.929184549356223,0.252886836027714,0.927144535840188,0.23384030418251,0.840877914951989,0.23599782490484,0.95952023988006,0.233883058470765,2076,1541,535,2419,1877,542,2788,2195,593,2952,2344,608,3136,2422,714,3298,2512,786,1725,2061,2306,2366,2492,2602,283,432,365,427,464,482,61,62,62,62,61,60,9,9,8,9,9,9,54775,54775,53943,53943,50276,50276,48264,48264,47784,47784,46058,46058,44860,44860,1740,95,29,1968,93,28,2030,93,27,2127,90,24,2159,92,24,2233,89,24,80547250,86361240,82626679,78075206,69489882,73630746
149781,"Wheaton College","501 College Ave","Wheaton","IL","60187-5593",-88.099643,41.870176,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.869516935036091,0.307151979565773,0.848067760719958,0.383270911360799,0.826486486486486,0.39895356442119,0.849970466627289,0.403057678943711,0.786486486486486,0.404123711340206,0.705225773718924,0.306950786402841,3177,2374,803,3416,2654,762,3279,2498,781,3242,2473,769,3215,2544,671,3173,2545,628,2607,2745,2733,2685,2746,2763,614,610,580,588,605,606,87,89,91,89,89,87,10,10,10,10,11,11,54700,54700,52940,52940,51130,51130,49300,49300,47696,47696,46310,46310,45260,45260,2395,84,20,2401,79,21,2391,77,20,2456,80,19,2463,75,19,2432,71,20,502044363,503365629,489131245,446375583,388033314,409613167
